"id","date","user","pc","filename","activity","to_removable_media","from_removable_media","content"
"{F0E6-N0BI28HS-1951IFUY}","01/04/2010 13:03:33","SES3390","PC-9662","R:\968Bp69\ZCLV8O29.pdf","File Write","True","False","25-50-44-46-2D In 1937 Tolme's bridge was demolished. Although Wandsworth Bridge is one of the busiest bridges in London, carrying over 50,000 vehicles daily, it has been described as ""probably the least noteworthy bridge in London"". Wandsworth Bridge now marks the boundary above which speed limits on the Thames are enforced."
"{L3G1-Z0ZA72PF-5809QZCG}","01/04/2010 13:03:49","QAJ1379","PC-2152","R:\QAJ1379\IFVKVTUH.jpg","File Copy","False","True","FF-D8 "
"{E5H4-W6RX12NU-0288GHEF}","01/04/2010 13:03:50","QAJ1379","PC-2152","R:\QAJ1379\WCFIFIUA.doc","File Copy","False","True","D0-CF-11-E0-A1-B1-1A-E1 This involuntary degradation was the basis for the next step on the evolution of the national coat of arms, where a plain blue cross transformed into a compound cross of five blue bezant-charged escutcheons-the quinas were thus born. On June 30, this decree had its regulations officially published in government diary no. 150. These last three are positioned so that the intersections between each two arcs make a right angle; one meridian lies on the flag's plane while the other is perpendicular to it. be present as one of the main colours, because it is the battling, warm, virile colour, par excellence."
"{C0Z2-N4OX57ZN-0716SBUF}","01/04/2010 13:03:55","GLV1226","PC-9514","C:\44p72R6\F3MUFE32.zip","File Open","False","False","50-4B-03-04-14 The large figure of Jonah is of great significance to the total composition, both pictorially and theologically, being symbolic of the Risen Christ. Whatever the reason for the difference is, a difference in approach to the light and shade on the individual figures is clearly apparent. The plaster, or intonaco, on which the paintings were executed was found, for the most part, to be secure, as previous restorers had fixed it in places with bronze pins."
"{V7J0-O1GD50PD-1618RFTF}","01/04/2010 13:03:56","KMM1609","PC-5021","R:\13sfD61\QV96RDEX.doc","File Copy","True","False","D0-CF-11-E0-A1-B1-1A-E1 The episode title derives from Janice's birthday present to Tony: a DVD onto which she has had transferred old home movies of them and their sister during their childhood. While filming the cabin fight scene between Tony and Bobby in Silvercup Studios, Steve Schirripa accidentally headbutted James Gandolfini. The episode was generally well-received by critics. ""Soprano Home Movies"" is Frolov and Schneider's fourth and final official writing credit for the series; it is Chase's twenty-seventh and Weiner's ninth. Gregory Antonacci, who plays Phil Leotardo's advisor Butch DeConcini on the show, is now billed in the opening credits."
"{E9C4-O9JE47PZ-5382RYTX}","01/04/2010 13:04:01","CMO1981","PC-0957","R:\CMO1981\54MF9X9O.doc","File Open","False","True","D0-CF-11-E0-A1-B1-1A-E1 Plush toy company Steiff produced several Knut-based plush toys in three sizes and models: sitting, standing, and lying down. On 23 March 2007, Knut was presented to the public for the first time."
"{S0Z1-U4LV27HL-3176KUPC}","01/04/2010 13:04:05","FKW2698","PC-8112","R:\623Lp69\EW7BTILC.doc","File Write","True","False","D0-CF-11-E0-A1-B1-1A-E1 Ten minutes later she had closed the range enough to identify German torpedo boats and had engaged them. She also fired seven torpedoes, four at the German battleships, two at Derfflinger and one at the light cruiser {SMS|Wiesbaden||2} without success. Lion served as the flagship of the Grand Fleet's battlecruisers throughout World War I, except when she was being refitted or under repair."
"{M3V6-U8BP19ZD-0669LBWD}","01/04/2010 13:04:17","QAJ1379","PC-2152","R:\QAJ1379\WCFIFIUA.doc","File Open","False","True","D0-CF-11-E0-A1-B1-1A-E1 This involuntary degradation was the basis for the next step on the evolution of the national coat of arms, where a plain blue cross transformed into a compound cross of five blue bezant-charged escutcheons-the quinas were thus born. On June 30, this decree had its regulations officially published in government diary no. 150. These last three are positioned so that the intersections between each two arcs make a right angle; one meridian lies on the flag's plane while the other is perpendicular to it. be present as one of the main colours, because it is the battling, warm, virile colour, par excellence."
"{L7C1-M9YL72PQ-4814BDRT}","01/04/2010 13:04:20","QAJ1379","PC-2152","R:\QAJ1379\WCFIFIUA.doc","File Delete","False","True","D0-CF-11-E0-A1-B1-1A-E1 This involuntary degradation was the basis for the next step on the evolution of the national coat of arms, where a plain blue cross transformed into a compound cross of five blue bezant-charged escutcheons-the quinas were thus born. On June 30, this decree had its regulations officially published in government diary no. 150. These last three are positioned so that the intersections between each two arcs make a right angle; one meridian lies on the flag's plane while the other is perpendicular to it. be present as one of the main colours, because it is the battling, warm, virile colour, par excellence."
"{L6U2-U1ZB04VR-7109RQGE}","01/04/2010 13:05:03","ANV3529","PC-4327","R:\ANV3529\AC19MEBF.jpg","File Write","True","False","FF-D8 "
"{F6E7-F1CY66BC-9597JDSH}","01/04/2010 13:05:16","CMO1981","PC-0957","R:\29jQH61\0I0QO4A5.doc","File Copy","True","False","D0-CF-11-E0-A1-B1-1A-E1 Knut was born at the Berlin Zoo to 20-year-old Tosca, a former circus performer from East Germany who was born in Canada, and her 13-year-old mate Lars, who was originally from the Tierpark Hellabrunn in Munich. The first 2,400 produced toys, which sold exclusively at the Berlin Zoo, sold out in only four days. Thursday noon."") In response, the police increased their security measures around the bear. Knut's remains may also be stuffed and put on display in Berlin's Museum of Natural History, although this decision has caused some controversy with fans."
"{R2E9-T6LZ11TE-3165QRNC}","01/04/2010 13:05:18","GHA2506","PC-0776","R:\B5SX743Y.jpg","File Copy","False","True","FF-D8 "
"{E5T6-Y1TP92GP-9713HAVY}","01/04/2010 13:05:21","GSG0862","PC-4752","R:\62yf5P2\PLGRLAAN.doc","File Delete","False","True","D0-CF-11-E0-A1-B1-1A-E1 The club's training ground was later blamed by Graeme Souness, Robson's successor, for a series of injuries to first team players. He came to regard Fulham as ""a nice club, a social club..."" but ""never...a serious, championship-challenging club"". Although he made a successful debut, he was dropped for England's next game against Scotland, in favour of Bobby Charlton."
"{L0C5-Y2KB95ZW-4108FHFX}","01/04/2010 13:05:25","CMO1981","PC-0957","R:\CMO1981\54MF9X9O.doc","File Write","True","False","D0-CF-11-E0-A1-B1-1A-E1 The Berlin Zoo rallied in support of the baby polar bear, vowing not to harm him and rejecting the suggestion that it would be kinder to euthanise him. In early March 2007, German tabloid Bild-Zeitung carried a quote by animal rights activist Frank Albrecht who said that Knut should have been killed rather than be raised by humans. The celebration of the cub's first birthday, which was attended by hundreds of children, was broadcast live on German television."
"{V7L4-N7FE76TX-3855AJVO}","01/04/2010 13:05:27","VWR0280","PC-4737","C:\27BBwK0\JB9Q0Y6E.doc","File Open","False","False","D0-CF-11-E0-A1-B1-1A-E1 His patrons included John Maitland, 1st Duke of Lauderdale, the most powerful man in Scotland at the time, and Bruce rose to become a member of Parliament, and briefly sat on the Scottish Privy Council. Although Daniel Defoe called Bruce ""the Kit Wren of North Britain"", for his role as the effective founder of classical architecture in that country, Gifford suggests he is more comparable to Hugh May and Roger Pratt in his achievements. Sir Robert Douglas stated that Bruce ""painted the distress and distractions"" of Scotland before the General, and suggested to him ""the glory that would be acquired in restoring the royal family."""
"{J9C4-Q4IS00ND-8539EGKY}","01/04/2010 13:05:28","GKK0677","PC-9642","R:\18J8487\3YSQS8T7.pdf","File Write","True","False","25-50-44-46-2D In May 1932, following a mortgage foreclosure against the school, school officials were evicted and the property was sold. In 1900, there were few adequate roads and automobiles were not yet practical. The newspaper only lasted until 1905, probably due to financial troubles and Harvey's publication of personal attacks."
"{U8W8-Y8CT81WD-7632KFQB}","01/04/2010 13:05:30","CAK0160","PC-0658","R:\CAK0160\TJVJOC1Y.pdf","File Delete","False","True","25-50-44-46-2D Shortly after the conventions Coolidge experienced a personal tragedy. While Coolidge had lost some friends among organized labor, conservatives across the nation had seen a rising star. The Democrats' hopes were buoyed when Robert M. La Follette, Sr., a Republican Senator from Wisconsin, split from his party to form a new Progressive Party. He was renominated in 1911, and defeated the same opponent by a slightly larger margin."
"{P7S7-V5UQ39QM-9181BQJZ}","01/04/2010 13:05:30","KWH0173","PC-6059","R:\EMGBPYQV.doc","File Copy","True","False","D0-CF-11-E0-A1-B1-1A-E1 The bands agreed to appear with Prabhupada and to perform for free; the proceeds were donated to the local Hare Krishna temple. Strobe lights and a psychedelic liquid light show, along with pictures of Krishna and the words of the Hare Krishna mantra, were projected onto the walls."
"{C0W5-Q9QH70SP-2427YMSV}","01/04/2010 13:05:32","CBS2799","PC-6364","R:\757dc29\0TZV2QBQ.doc","File Copy","False","True","D0-CF-11-E0-A1-B1-1A-E1 The building features specialized facilities for the arts and three separate theaters and is the key to redevelopment plans for the area. After examining options including the historic Rockdale Temple and two schools slated to be closed in the city's West End, the school board once again settled on the Old Woodward building, over the objections of the community. Schiel students have been admitted by open enrollment on a first-come-first-served basis."
"{K5K7-J3CI28UM-4831YDVF}","01/04/2010 13:05:34","CBS2799","PC-6364","R:\757dc29\0TZV2QBQ.doc","File Write","True","False","D0-CF-11-E0-A1-B1-1A-E1 Schiel, built in 1911 as an elementary school for the Corryville neighborhood, was converted to a Spanish-language magnet school in 1974 and again to an arts enrichment school in 1985. Taking the Stage, a ""musical reality"" TV series set at SCPA, premiered on MTV in March 2009. An Ohio School Facilities Assessment in 2002 reported that it is ""very attractive architecturally and merits any means required to preserve it"", and that residential units would be the best use. The technical theater program offers college-level training in stage management, lighting, sound, and set and costume design."
"{K3B3-T3BV19VK-8639LDZC}","01/04/2010 13:05:34","MOG2500","PC-8544","C:\MZA5H31L.doc","File Open","False","False","D0-CF-11-E0-A1-B1-1A-E1 Meanwhile, Goya was working on drawings that would form the basis for The Disasters of War. Both French and Spanish troops tortured and mutilated captives; evidence of such acts is minutely detailed across a number of Goya's plates. They were not published until 1863, 35 years after his death. Goya scholars are sceptical of the account; Nigel Glendinning described it as a ""romantic fantasy"", and detailed its many inaccuracies. It did not meet with critical or commercial success."
