"id","date","user","pc","activity"
"{Z4V4-U9ZV65QN-2090CAOY}","01/04/2010 08:06:00","OKR3643","PC-9882","Logon"
"{X7Z6-Q8XM69OP-4806FDFU}","01/04/2010 08:06:00","OMJ0680","PC-5512","Logon"
"{V9X7-U6OT44SJ-9061USMH}","01/04/2010 08:06:00","RAM3342","PC-8815","Logon"
"{X7T5-G6LB48KC-2583KQWY}","01/04/2010 08:06:00","RDD1138","PC-0753","Logon"
"{H2J2-F1NL84AC-0445WFJQ}","01/04/2010 08:06:00","RGB1235","PC-0496","Logon"
"{H2Q7-Z2TX37FN-9166JLZR}","01/04/2010 08:06:00","RNC0903","PC-9207","Logon"
"{W5A6-S0DQ27SL-3534HMLY}","01/04/2010 08:06:00","RSF3884","PC-3699","Logon"
"{A4O6-V1QB32TM-5752FFHX}","01/04/2010 08:06:00","SOC0149","PC-1606","Logon"
"{Y5H4-Z4KB84DL-4602GZSC}","01/04/2010 08:06:00","VCP3595","PC-3998","Logon"
"{H7V3-H9ZV36LE-2000PAOP}","01/04/2010 08:06:00","VWW3633","PC-5179","Logon"
"{H2E8-V4OF44YU-0299GHJH}","01/04/2010 08:06:00","WHJ1792","PC-8757","Logon"
"{B2A7-R2IR63SP-1105VSKR}","01/04/2010 08:06:00","WSM0281","PC-0577","Logon"
"{G3O5-E2DM97KK-1114UQVM}","01/04/2010 08:07:00","BDL1865","PC-2260","Logon"
"{F9J7-I0CY29TN-8919JUAB}","01/04/2010 08:07:00","BMM0193","PC-4843","Logon"
"{H9F5-X0KY03QO-3308NAEZ}","01/04/2010 08:07:00","CBS2799","PC-6364","Logon"
"{T4C9-Q3GM41IC-3071YQVD}","01/04/2010 08:07:00","CHJ3906","PC-5262","Logon"
"{U9H5-K7YE25HB-0185KAFY}","01/04/2010 08:07:00","DAG1124","PC-5784","Logon"
"{W7F3-I8RR37GA-3757YYMD}","01/04/2010 08:07:00","DRM1232","PC-7807","Logon"
"{Q0N1-Q1FO98KT-0149FVEV}","01/04/2010 08:07:00","DTL3334","PC-8164","Logon"
"{A2G4-M8JU99UU-9319KMRS}","01/04/2010 08:07:00","DUF2803","PC-2678","Logon"
"{O9O4-A8BW42NK-8791JJFS}","01/04/2010 08:07:00","DUN3777","PC-7411","Logon"
"{E0X5-E6NO66MH-4924TOES}","01/04/2010 08:07:00","ERW2323","PC-9338","Logon"
"{X5B2-K8DE16TU-2076RGPJ}","01/04/2010 08:07:00","IDS1043","PC-0307","Logon"
"{Y9B4-Y7EI73DJ-0400OEBY}","01/04/2010 08:07:00","JAC3425","PC-2620","Logon"
"{K8U5-N8XC41FL-0043RGXS}","01/04/2010 08:07:00","JFM0900","PC-3692","Logon"
"{C5M1-H5OS49TO-5328LKNF}","01/04/2010 08:07:00","KMW1879","PC-7788","Logon"
"{U0C2-N0IF38KZ-4182FYAK}","01/04/2010 08:07:00","LAN3596","PC-2072","Logon"
"{C1S8-T7SW24AI-8302SCCO}","01/04/2010 08:07:00","LDW0622","PC-7149","Logon"
"{C4C5-N6HZ54WD-5948YYHA}","01/04/2010 08:07:00","LJG2019","PC-6466","Logon"
"{E9J0-X5LW26XI-5711AWOY}","01/04/2010 08:07:00","LKD3896","PC-9659","Logon"
"{S0H5-X1KI55WR-5582HSZK}","01/04/2010 08:07:00","MCM1250","PC-8697","Logon"
"{Q5H4-K6NJ23KA-5192FDZC}","01/04/2010 08:07:00","MCM3599","PC-4101","Logon"
"{D8M5-Y7RD22NT-1161NNHV}","01/04/2010 08:07:00","MDE3659","PC-8863","Logon"
"{S0W2-N3VM78WW-9601PBGP}","01/04/2010 08:07:00","MSM0338","PC-9576","Logon"
"{A3U3-Q2AF43HU-0570TTHR}","01/04/2010 08:07:00","NTK3350","PC-6794","Logon"
"{K6H0-Z2AS86SC-1403YJUG}","01/04/2010 08:07:00","QPC2584","PC-9637","Logon"
"{X6B0-W9AQ33EL-9769KWSW}","01/04/2010 08:07:00","RBS0367","PC-0558","Logon"
"{W8G6-E0HJ92ZJ-5011WEMN}","01/04/2010 08:07:00","RCS2586","PC-0008","Logon"
"{N3R1-H4QF74CA-4108JWKQ}","01/04/2010 08:07:00","TVG3807","PC-7171","Logon"
"{A2W1-V0AI89ET-7070FFXE}","01/04/2010 08:07:06","SIH1756","PC-2761","Logoff"
"{I3D7-C5VC24OO-7910AVXM}","01/04/2010 08:07:14","VGG3530","PC-5377","Logon"
"{Z2T8-B3HP11IN-3195RCAI}","01/04/2010 08:08:00","ADC0889","PC-8801","Logon"
"{R3T0-C6JW89PD-5848GRNF}","01/04/2010 08:08:00","ATG3655","PC-0519","Logon"
"{N7X2-R5TT45SF-4665OHSF}","01/04/2010 08:08:00","BKV3322","PC-8190","Logon"
"{Z2Z5-R4EQ28TK-8780FKPZ}","01/04/2010 08:08:00","BRH2813","PC-1815","Logon"
"{V8I1-G7IC25VD-6773QXWK}","01/04/2010 08:08:00","BZD3640","PC-3239","Logon"
"{N9S7-P5TW42MI-0118KMGL}","01/04/2010 08:08:00","CJF0340","PC-1379","Logon"
"{V2W7-F3PC22EW-0415YRHH}","01/04/2010 08:08:00","CPR3429","PC-4831","Logon"
"{G5L9-A1DL71PG-5543IHIY}","01/04/2010 08:08:00","CSB3911","PC-6239","Logon"
"{A8Y0-W0RW96OC-5443UPFA}","01/04/2010 08:08:00","DCB3787","PC-1634","Logon"
"{D4M3-G3JO15WQ-8918FXPL}","01/04/2010 08:08:00","DKH2809","PC-4992","Logon"
"{Y2Q3-J4YP58OO-6691KZNO}","01/04/2010 08:08:00","DLK3908","PC-6818","Logon"
"{L7W0-L7VF90MF-6831PVOY}","01/04/2010 08:08:00","DTH1875","PC-0266","Logon"
"{Y5H1-D1AW48NG-9804BDGT}","01/04/2010 08:08:00","DVT3891","PC-6623","Logon"
"{D8J1-E8NQ30LB-3510EIFY}","01/04/2010 08:08:00","EHK3412","PC-0290","Logon"
"{R7V2-R7HS41LT-3632NIES}","01/04/2010 08:08:00","FDO3177","PC-5329","Logon"
"{C3L8-R5SA26KP-6231KLEA}","01/04/2010 08:08:00","FJC2009","PC-0109","Logon"
"{B1X2-Z6AP19TP-4594QYIZ}","01/04/2010 08:08:00","GSK1259","PC-1919","Logon"
"{T0E9-B0VB82FW-3213XGWR}","01/04/2010 08:08:00","HAP3913","PC-6071","Logon"
"{H7G2-K3DH75GU-8322WZYM}","01/04/2010 08:08:00","HKR0898","PC-3611","Logon"
"{E9O1-N3QM96MH-1453OLOI}","01/04/2010 08:08:00","IRM2801","PC-7254","Logon"
"{N9U3-Y6FJ22VL-6411WCDX}","01/04/2010 08:08:00","ISS0304","PC-2134","Logon"
"{B5X1-L8DW73MC-2982BCPG}","01/04/2010 08:08:00","JDF2023","PC-7178","Logon"
"{Z1V6-Z6PO57KM-9127KJEO}","01/04/2010 08:08:00","JHB1878","PC-0745","Logon"
"{C8T2-X5IN12FJ-5153BREJ}","01/04/2010 08:08:00","JJR3658","PC-6157","Logon"
"{J2O6-X6ZJ01LS-4865BTMH}","01/04/2010 08:08:00","JRV1223","PC-1347","Logon"
"{B5I5-X5KX06HG-8063OEGV}","01/04/2010 08:08:00","JVM0333","PC-6320","Logon"
"{Q8K4-U6ZV49CR-5021BTOS}","01/04/2010 08:08:00","MKS0626","PC-6832","Logon"
"{F0J6-H4RL15SE-4974AKIE}","01/04/2010 08:08:00","MKT1225","PC-4767","Logon"
"{D5S3-A3VZ82FJ-4384OFTD}","01/04/2010 08:08:00","NDC0623","PC-7613","Logon"
"{W1E7-F4PR19MY-8297RWBR}","01/04/2010 08:08:00","NMH0312","PC-7742","Logon"
"{O8V1-A5OB97PI-1292BNWM}","01/04/2010 08:08:00","NSC0014","PC-6965","Logon"
"{H5V5-L2JP57BO-4595PFFY}","01/04/2010 08:08:00","ODC3781","PC-8625","Logon"
"{O2N5-R9EE13UD-2606XNKS}","01/04/2010 08:08:00","PAP0867","PC-9816","Logon"
"{P8I8-T2JO16NK-6802WCMG}","01/04/2010 08:08:00","PFH2820","PC-0231","Logon"
"{T4Q5-K6FC17TA-4916WUHU}","01/04/2010 08:08:00","PRG0074","PC-6010","Logon"
"{A8Z5-F6RO29LA-8302JHEW}","01/04/2010 08:08:00","QHB2026","PC-8890","Logon"
"{T2V4-E4WH29AB-3974QUPJ}","01/04/2010 08:08:00","RFM1041","PC-1338","Logon"
"{A3K9-F2KA25QW-8178ZWSR}","01/04/2010 08:08:00","RMO1002","PC-5599","Logon"
"{H4C8-B2OI87OM-0031BLXW}","01/04/2010 08:08:00","RZP0901","PC-4998","Logon"
"{A9C3-Z5QT07ZH-8465IOOZ}","01/04/2010 08:08:00","SCM3649","PC-7423","Logon"
"{A9Q2-I6BT73MR-3183TCRW}","01/04/2010 08:08:00","TKD3900","PC-6510","Logon"
"{L5J0-R8XJ83SZ-5952EVXY}","01/04/2010 08:08:00","UNR0826","PC-8104","Logon"
"{T4Y0-Z5DH22KO-8269YRFU}","01/04/2010 08:08:00","XLF0683","PC-1619","Logon"
"{P5D2-N5KT13LN-7415WVRG}","01/04/2010 08:08:00","ZJB3826","PC-9220","Logon"
"{A5P8-H9KA64PW-3896LOYT}","01/04/2010 08:09:00","AAF3921","PC-6164","Logon"
"{T3R2-L1NV88HG-2798ELGN}","01/04/2010 08:09:00","AHM0069","PC-5741","Logon"
"{V6H8-A2OG40BB-6263ZWMC}","01/04/2010 08:09:00","AJR0631","PC-0064","Logon"
"{L1K5-A4GA09XX-0805QVKZ}","01/04/2010 08:09:00","AJW2589","PC-6918","Logon"
"{G7Y3-A4IB84BE-4812EAIC}","01/04/2010 08:09:00","ATL3886","PC-5095","Logon"
"{X2P8-H8EF50PY-8046WIAI}","01/04/2010 08:09:00","BAH1129","PC-7221","Logon"
"{X5Y2-W7CO38JY-7301WPMW}","01/04/2010 08:09:00","BDM1131","PC-4860","Logon"
"{A3D1-K2EU83DQ-8761PKOU}","01/04/2010 08:09:00","BGL3418","PC-9899","Logon"
"{R1B4-L0TW22MI-2177VKIR}","01/04/2010 08:09:00","BJB3927","PC-3387","Logon"
"{H9H6-I0MN91UJ-8890GMTE}","01/04/2010 08:09:00","BLF0313","PC-7752","Logon"
"{W9A4-F7YO09PR-5845HEIP}","01/04/2010 08:09:00","BMM1716","PC-0568","Logon"
"{S3M8-J2PF49MJ-5376CEIE}","01/04/2010 08:09:00","BMR1722","PC-3285","Logon"
"{W5C0-Y9BM68AF-0361GPKM}","01/04/2010 08:09:00","BNG3601","PC-4099","Logon"
"{I8B3-J0WO15KB-7801UXRE}","01/04/2010 08:09:00","BPF1252","PC-6178","Logon"
"{J3S6-T5RY42JA-1435XLDM}","01/04/2010 08:09:00","BRG3321","PC-3552","Logon"
"{F2Q7-D9HK19XK-4917GCGD}","01/04/2010 08:09:00","BRM1132","PC-3423","Logon"
"{A7G9-F9GN49XC-8246ATVJ}","01/04/2010 08:09:00","CFP0478","PC-6253","Logon"
"{U0Q6-A4JF38OW-3264BBOY}","01/04/2010 08:09:00","CMR3818","PC-6727","Logon"
"{S5N1-R2DL87DG-0021MUMZ}","01/04/2010 08:09:00","CPL1874","PC-2364","Logon"
"{P7Q4-K3RR64RX-8306IAKL}","01/04/2010 08:09:00","CSK3880","PC-8639","Logon"
"{N4L3-J0RM59BX-5758TFGU}","01/04/2010 08:09:00","DCR0315","PC-8743","Logon"
"{D8F3-U9HD24QM-7412KIVQ}","01/04/2010 08:09:00","DJC3174","PC-4195","Logon"
"{B1H5-F7MX96PE-9623ITMA}","01/04/2010 08:09:00","GAC3196","PC-8350","Logon"
"{P4X0-H8WJ36SR-3363AHPL}","01/04/2010 08:09:00","GAD0878","PC-7566","Logon"
"{H8K4-S1VS20IE-8721JLLF}","01/04/2010 08:09:00","GAH3796","PC-4104","Logon"
"{E5J4-S4GW95OZ-8309FPQP}","01/04/2010 08:09:00","GEM3343","PC-4720","Logon"
"{Q6Y3-E3NF49QO-2518INMA}","01/04/2010 08:09:00","GTB1920","PC-1413","Logon"
"{R2X9-R8NP60ZK-9313WCAE}","01/04/2010 08:09:00","HEP0479","PC-0247","Logon"
"{F7P7-M1ZJ36FS-8638LAYT}","01/04/2010 08:09:00","ISJ3822","PC-9345","Logon"
"{U7I9-T0CV18OT-2682CCON}","01/04/2010 08:09:00","JBS2795","PC-9204","Logon"
"{R0W7-V1QS48HO-9870PEHK}","01/04/2010 08:09:00","JEH1220","PC-4559","Logon"
"{H0Q1-O8GU93NR-6290KBIZ}","01/04/2010 08:09:00","JEJ3786","PC-8668","Logon"
"{O5L0-P3IG27TW-1037MBXU}","01/04/2010 08:09:00","JFW0873","PC-0365","Logon"
"{I2W7-S9CV76UE-8394WCKV}","01/04/2010 08:09:00","JKG3642","PC-9084","Logon"
"{E0Y7-H0CC30UJ-5806VLJO}","01/04/2010 08:09:00","KZD3197","PC-8698","Logon"
"{B9R2-Q6WV76JE-8924JHQR}","01/04/2010 08:09:00","LCE1869","PC-9757","Logon"
"{M6N5-S3YB60NN-8217XJVW}","01/04/2010 08:09:00","LDB1928","PC-9164","Logon"
"{C7G5-P3WR48RC-7508KUNA}","01/04/2010 08:09:00","LRR1255","PC-6365","Logon"
"{N8P1-W6RC24KX-6449SRQA}","01/04/2010 08:09:00","MKF3782","PC-6902","Logon"
"{M5I7-K5GG31SG-0808GFEG}","01/04/2010 08:09:00","RXL1926","PC-3523","Logon"
"{V8G8-M9JB78VF-8025RREB}","01/04/2010 08:09:00","TPS1233","PC-8699","Logon"
"{D7Q5-L2PV79AY-7326WQMB}","01/04/2010 08:09:00","UNS1134","PC-7745","Logon"
"{O9B4-N4PR12YK-0240EZCG}","01/04/2010 08:09:00","VHF1038","PC-1970","Logon"
"{E4L6-T0KM69SN-5951DGIE}","01/04/2010 08:09:00","WSB0831","PC-2244","Logon"
"{I5H7-D7EH30TE-2049KSWD}","01/04/2010 08:09:03","HJR3049","PC-1562","Logoff"
"{H0V6-Q0HY50BV-3467UUHM}","01/04/2010 08:10:00","AKB0882","PC-9027","Logon"
"{K3C5-G6OU70CH-3874KHPX}","01/04/2010 08:10:00","BEL0251","PC-0271","Logon"
"{C9W3-W2LX26FC-8821AHTN}","01/04/2010 08:10:00","BFH0904","PC-1319","Logon"
"{B4X1-T0TY38HI-8872UBLA}","01/04/2010 08:10:00","CJO3779","PC-1730","Logon"
"{V6U1-E5PE67AU-6901BBHR}","01/04/2010 08:10:00","CLG3591","PC-0400","Logon"
"{J8O8-K4YX12FU-4319TUJZ}","01/04/2010 08:10:00","CSF3885","PC-9035","Logon"
"{O5G0-H3MF81DN-8793BTIE}","01/04/2010 08:10:00","CTG0859","PC-1141","Logon"
"{J7N7-S4GD30IE-0894SMCK}","01/04/2010 08:10:00","DAE2398","PC-7824","Logon"
"{Y3X9-K4YT98AG-9681PEWK}","01/04/2010 08:10:00","GIW1125","PC-9775","Logon"
"{J0K0-T4MS28KI-7919BAZY}","01/04/2010 08:10:00","GTC1030","PC-9170","Logon"
"{V6S7-A5YE27FW-3401ZFSX}","01/04/2010 08:10:00","HFH3808","PC-8059","Logon"
"{O7Z6-Y0TP66BC-5958NXZH}","01/04/2010 08:10:00","HJF3327","PC-6754","Logon"
"{M0N5-F0ZW05ZH-1272RGMV}","01/04/2010 08:10:00","IFD3423","PC-3470","Logon"
"{O1R2-X9DE70YU-7535VOXM}","01/04/2010 08:10:00","JAS3480","PC-7399","Logon"
"{R1Q8-F0GW62PD-6307VMWX}","01/04/2010 08:10:00","JIE2588","PC-1069","Logon"
"{Y0M9-T7GC49RV-6008MTDW}","01/04/2010 08:10:00","JPR2819","PC-7419","Logon"
"{N5B4-H7MV22OZ-8312HCTS}","01/04/2010 08:10:00","LSH0827","PC-6334","Logon"
"{S7I3-Y8UK54CA-2064APCA}","01/04/2010 08:10:00","MAR3478","PC-1159","Logon"
"{E8W4-D0IA09KQ-9802BIHD}","01/04/2010 08:10:00","MCS0334","PC-4281","Logon"
"{Y5T7-U7VA10LE-8912DGIY}","01/04/2010 08:10:00","MRD3652","PC-9409","Logon"
"{G0C8-K1DC57XM-1815BDOF}","01/04/2010 08:10:00","NFC3919","PC-8678","Logon"
"{J7S5-B2CM33TM-2080SDFP}","01/04/2010 08:10:00","NGH3917","PC-5321","Logon"
"{B4Y9-S2GF67CM-8813LXVU}","01/04/2010 08:10:00","NRN3431","PC-2164","Logon"
"{J9N1-U5UI41MM-0412QONA}","01/04/2010 08:10:00","PAB3175","PC-8080","Logon"
"{B1K2-T5JC29TV-9437OXMM}","01/04/2010 08:10:00","PLS2928","PC-7994","Logon"
"{Q0F5-R2VB94KQ-3452ITBI}","01/04/2010 08:10:00","PSH0192","PC-9016","Logon"
"{S5K7-G3YA16GL-3459TBQT}","01/04/2010 08:10:00","PVT0828","PC-3246","Logon"
"{S1J2-W3DT65TR-2531SVEP}","01/04/2010 08:10:00","RBS0347","PC-0415","Logon"
"{K2D9-D3PY64CW-9153JGQO}","01/04/2010 08:10:00","RSD3436","PC-8288","Logon"
"{T1O7-L2ID27VG-2843DWCI}","01/04/2010 08:10:00","SIF0863","PC-3671","Logon"
"{F1M7-H9CI69IL-6506QVRK}","01/04/2010 08:10:00","SMH0019","PC-4409","Logon"
"{B6G0-W7LO58CV-0137JBOT}","01/04/2010 08:10:00","SMM3198","PC-1767","Logon"
"{C6A4-Q6LT91WQ-2010QQXX}","01/04/2010 08:10:00","YMF1740","PC-9472","Logon"
"{C6E4-Q3JR29QC-0762PJUL}","01/04/2010 08:10:00","ZBR3653","PC-1705","Logon"
"{F1U7-T1NQ63ZA-1308RCZF}","01/04/2010 08:10:45","VAS2732","PC-9709","Logoff"
"{V2R8-P9HE86AI-6861LJNU}","01/04/2010 08:11:00","ADR3419","PC-9819","Logon"
"{X3C5-N5MS69ZJ-3817VJBQ}","01/04/2010 08:11:00","ANH3338","PC-8917","Logon"
"{K1Q7-F5FT32DB-8956EKQQ}","01/04/2010 08:11:00","BLE0880","PC-1385","Logon"
"{E3Z5-D0MR65BG-5901NBYB}","01/04/2010 08:11:00","DKB3632","PC-8274","Logon"
"{J7G1-J9BW30RJ-8987WWIK}","01/04/2010 08:11:00","EAF2385","PC-9120","Logon"
"{R9L2-V5LS40IF-6486VAEC}","01/04/2010 08:11:00","EJS3799","PC-4977","Logon"
"{B2Y1-A8DA81JZ-8108LZDO}","01/04/2010 08:11:00","ERB3344","PC-4944","Logon"
"{P5S9-C4MH35NP-3036YQAL}","01/04/2010 08:11:00","FCC0865","PC-1910","Logon"
"{U1V3-T4AO33BX-9972JPKI}","01/04/2010 08:11:00","GCB0825","PC-3636","Logon"
"{I2Z3-Y0XH86PY-7145ZTFH}","01/04/2010 08:11:00","GGB3602","PC-4131","Logon"
"{S0M0-H7BR81GO-8120PSOU}","01/04/2010 08:11:00","GSJ3924","PC-2255","Logon"
"{R8X8-H1QL61GA-2598AMNJ}","01/04/2010 08:11:00","HMF0308","PC-4899","Logon"
"{A2K4-U6CF53HM-7997BLRO}","01/04/2010 08:11:00","HRD3637","PC-7841","Logon"
"{H3K5-A4RG50DE-5676SPTW}","01/04/2010 08:11:00","HVF1927","PC-4246","Logon"
"{E4J5-K8OL56FL-9646GOLK}","01/04/2010 08:11:00","IKM3803","PC-6379","Logon"
"{X3U6-I7DX31HK-4088WFBN}","01/04/2010 08:11:00","JPM0438","PC-0813","Logon"
"{W9U8-B1ZM85JA-8136SSCI}","01/04/2010 08:11:00","JRG1263","PC-5760","Logon"
"{V5C3-W5PE70RK-6799LWSP}","01/04/2010 08:11:00","JSJ3903","PC-2910","Logon"
"{Y9M8-B7CD21JG-4071POUL}","01/04/2010 08:11:00","KAO3644","PC-7685","Logon"
"{Q9T1-S7SJ06VR-4337DTQZ}","01/04/2010 08:11:00","KAR0317","PC-9272","Logon"
"{Z8Y7-P6YJ92KX-5849LRNW}","01/04/2010 08:11:00","KAS3814","PC-0717","Logon"
"{D1P0-A8MW39YC-2330CZOK}","01/04/2010 08:11:00","LMR3907","PC-2792","Logon"
"{U7T2-V3PF32XA-9126NAWJ}","01/04/2010 08:11:00","LSW3813","PC-6501","Logon"
"{O6Z7-K3LZ91QA-5302BKJB}","01/04/2010 08:11:00","LTH0310","PC-1562","Logon"
"{L9I1-N3CY99AG-4655PGNH}","01/04/2010 08:11:00","MKZ1863","PC-7794","Logon"
"{K5T0-Z1UW56XF-9000JHLS}","01/04/2010 08:11:00","MPC0823","PC-5869","Logon"
"{F4U0-R2YH90PC-3333PGRC}","01/04/2010 08:11:00","MRP2821","PC-5868","Logon"
"{O5K8-H2BD81GZ-3870BBDF}","01/04/2010 08:11:00","MSV0194","PC-3602","Logon"
"{T7I3-M4EW57ZH-7526MRLC}","01/04/2010 08:11:00","NEE3635","PC-7455","Logon"
"{Q6U5-Y3RY14XG-7218VQAU}","01/04/2010 08:11:00","OFD0679","PC-7111","Logon"
"{E7X2-C0WS59AW-9114XXSZ}","01/04/2010 08:11:00","OLB2590","PC-0359","Logon"
"{X1L3-C8LO69HD-9200VAJS}","01/04/2010 08:11:00","OMW1036","PC-5658","Logon"
"{H8A1-H6JV82NN-5410UQKL}","01/04/2010 08:11:00","OSP3346","PC-6646","Logon"
"{K4U3-Z2RT97TX-4003LUAF}","01/04/2010 08:11:00","PSB2807","PC-5729","Logon"
"{D1S8-K5NN83JG-1544QZDO}","01/04/2010 08:11:00","RSV3800","PC-2116","Logon"
"{H8N7-F6ZX12CE-5715UDLE}","01/04/2010 08:11:00","SCS2596","PC-7291","Logon"
"{C3Q9-S7FD21LA-6128VMKQ}","01/04/2010 08:11:00","SXF1229","PC-4154","Logon"
"{E6R0-B2IK91SJ-3075PUIY}","01/04/2010 08:11:00","UWC1584","PC-3101","Logon"
"{V8J2-Z7CT27BO-3313FQFR}","01/04/2010 08:11:00","VXR0344","PC-4646","Logon"
"{P8J1-V9HU51LB-9762YCJF}","01/04/2010 08:11:00","WAB3835","PC-7934","Logon"
"{T1Y5-D7TM33MX-8100QARA}","01/04/2010 08:11:00","YOB0022","PC-9403","Logon"
"{W2R7-X1JB24ZH-1625TCVO}","01/04/2010 08:12:00","ADW0307","PC-3789","Logon"
"{E6C9-N6CP32IK-1509URME}","01/04/2010 08:12:00","ALA3422","PC-6684","Logon"
"{D7R4-F3FC25VE-0837QACI}","01/04/2010 08:12:00","AWW3190","PC-0406","Logon"
"{O0Q3-L7XP16IG-1301UCEE}","01/04/2010 08:12:00","AXV0852","PC-6936","Logon"
"{W7M2-I0KP90MC-3206KGVV}","01/04/2010 08:12:00","BLB3415","PC-0021","Logon"
"{D7E4-W1XJ04MA-8409SJVN}","01/04/2010 08:12:00","BQP3004","PC-1821","Logon"
"{C0Z6-H5US46ZK-5433GTQP}","01/04/2010 08:12:00","BTH2811","PC-2237","Logon"
"{H1O2-D4MP45OP-6301IAMB}","01/04/2010 08:12:00","CSW2010","PC-8148","Logon"
"{W3K8-Z3NJ54TF-4366FQMP}","01/04/2010 08:12:00","CZR3335","PC-4782","Logon"
"{O6M7-F7CN39CI-0929KTQZ}","01/04/2010 08:12:00","DFB1037","PC-2879","Logon"
"{A9G9-T4LT28AM-6319ZXMB}","01/04/2010 08:12:00","EMG3827","PC-5129","Logon"
"{E5B3-X4IV21PS-2758IYQV}","01/04/2010 08:12:00","FAO2013","PC-2316","Logon"
"{O9W1-O8AH17RW-7841TRWU}","01/04/2010 08:12:00","GSG0862","PC-4752","Logon"
"{B6M3-P1NS05RO-2802ZACA}","01/04/2010 08:12:00","HCF0298","PC-4855","Logon"
"{U3O4-K6GE67TT-7691LLBC}","01/04/2010 08:12:00","HCL2011","PC-6428","Logon"
"{T4I7-Y9QV36SZ-1798JMIE}","01/04/2010 08:12:00","IAB3345","PC-0727","Logon"
"{J9W3-L3TM38FI-5754CANT}","01/04/2010 08:12:00","JBB3790","PC-2245","Logon"
"{W4U1-R7FY65KX-8334LAQH}","01/04/2010 08:12:00","JSB3881","PC-8327","Logon"
"{F7R9-Y2AE38SY-8086SELY}","01/04/2010 08:12:00","KJW3179","PC-4923","Logon"
"{G4W2-V6UF01HR-8453SLCD}","01/04/2010 08:12:00","KNS2822","PC-9998","Logon"
"{D1K5-A4KN98NP-2242FPQA}","01/04/2010 08:12:00","KSG3901","PC-2044","Logon"
"{R0Q2-Z1ND01DH-5555YQGY}","01/04/2010 08:12:00","MDD0279","PC-6347","Logon"
"{C3X9-A0IH74CH-7691HQBK}","01/04/2010 08:12:00","MIC3594","PC-6492","Logon"
"{X7R1-M4TM05HF-3662KLDZ}","01/04/2010 08:12:00","NQF0892","PC-4200","Logon"
"{N4R9-J5GU02YV-4304PZYZ}","01/04/2010 08:12:00","PAH3774","PC-8217","Logon"
"{T3N2-W1CU85FY-5124PJZC}","01/04/2010 08:12:00","QCP1262","PC-6986","Logon"
"{I9I8-Q3FT59ST-3585JPJO}","01/04/2010 08:12:00","QMB0870","PC-0242","Logon"
"{U7H0-Y4HP84UK-7357NBST}","01/04/2010 08:12:00","RBD3823","PC-5668","Logon"
"{T9W0-D0JL01BZ-8116BFTF}","01/04/2010 08:12:00","SLT0017","PC-6326","Logon"
"{G5X8-V4BB52CX-1661JBQD}","01/04/2010 08:12:00","VCA1136","PC-6277","Logon"
"{L5U6-N6DQ95JS-8573XSSB}","01/04/2010 08:12:00","VCB0339","PC-4966","Logon"
"{A3I8-V1EJ46TB-4214BDWZ}","01/04/2010 08:12:00","WIB3798","PC-3846","Logon"
"{R9W1-Q9DU87ME-4789HVTC}","01/04/2010 08:12:00","WJR0884","PC-8162","Logon"
"{Y3W5-G1MH09HH-5747YBJA}","01/04/2010 08:13:00","AAC1881","PC-0646","Logon"
"{Z7O7-S5XD37JJ-6664PXKJ}","01/04/2010 08:13:00","ACD3420","PC-8563","Logon"
"{N0X7-Z4ON76VG-3461HREK}","01/04/2010 08:13:00","ACS1868","PC-6865","Logon"
"{T6D0-L4AA76KT-9134DKQO}","01/04/2010 08:13:00","ARW0487","PC-7698","Logon"
"{O9I1-M1NL03AF-3987MSYG}","01/04/2010 08:13:00","BJB3329","PC-2009","Logon"
"{G5P2-Z9JI89JP-2237JFQY}","01/04/2010 08:13:00","BJS1864","PC-6354","Logon"
"{E6T3-I6LE35CU-0724GZFF}","01/04/2010 08:13:00","BPR0887","PC-9128","Logon"
"{A6I7-K2KA76GP-6706GSPO}","01/04/2010 08:13:00","CIM3189","PC-8901","Logon"
"{F6E4-B8GE19ST-3205YDTD}","01/04/2010 08:13:00","CLP3878","PC-4532","Logon"
"{O2U4-F2TR30LP-4523UWHM}","01/04/2010 08:13:00","CMK1930","PC-6297","Logon"
"{C6J3-J4DF84TH-2167DORK}","01/04/2010 08:13:00","CRT3606","PC-9263","Logon"
"{Q7H8-Z9NZ75KR-6179ZXSK}","01/04/2010 08:13:00","DNH3656","PC-3452","Logon"
"{I7S2-G4OD54PS-9700HKIE}","01/04/2010 08:13:00","EKK3773","PC-4662","Logon"
"{A3L4-Y5FV90MI-5261UUVH}","01/04/2010 08:13:00","FSB2812","PC-3233","Logon"
"{C8Z3-C6BX74KZ-7962BLUZ}","01/04/2010 08:13:00","FWL2806","PC-3032","Logon"
"{M1R5-W1RD70YS-5942HASG}","01/04/2010 08:13:00","GTS3910","PC-0462","Logon"
"{E0F7-N6RB45EM-0266VPNG}","01/04/2010 08:13:00","JAH0337","PC-0659","Logon"
"{M0O3-Z7KJ65KT-2193USHI}","01/04/2010 08:13:00","JCC3201","PC-8554","Logon"
"{N1Z5-A4BA34PK-1275VITT}","01/04/2010 08:13:00","JTW0023","PC-7284","Logon"
"{W2W4-N6PO98ZS-6706LCHC}","01/04/2010 08:13:00","LLJ1130","PC-8667","Logon"
"{E7I8-R8ZX46WU-5612ZJXA}","01/04/2010 08:13:00","MGS1031","PC-5033","Logon"
